listing_id,url,title,price_eur,price_per_sqm,price_previous,price_drop_pct,has_garage,tipologia,area_bruta_sqm,floor_info,highlight_phrase,description_snippet,tags,highlight_level,is_featured,agency_name,agency_url,photo_count,has_floor_plan,has_tour_3d,has_tour_360,has_home_staging,has_video,video_preview_url,latitude,longitude,address_visibility,owner_type,first_seen_at,last_seen_at
35041974,/imovel/35041974/,Moradia independente em São João das Lampas,650000,3421,,,True,T3,190.0,,,"Venha conhecer com a HB Luxury Real Estate esta Magnífica moradia T3 tradicional localizada na Pernigem, totalmente renovada com acabamentos de qualidade e distribuída por 2 pisos, combinando charme, conforto e funcionalidade mantendo a traça original da zona.
LUXO, TRADIÇÃO E EXCLUSIVIDADE EM PERFEITA HARMONIA
A propriedade dispõe de um agradável jardim exterior com iluminação, poço de água e um encantador lago, criando um ambiente único de tranquilidade e privacidade.
No rés do chão encontra-se uma ampla sala de estar e jantar, cozinha fun",,Top+,False,HB Luxury Real Estate,/pro/hb-luxury-real-estate/,60,True,False,True,False,True,https://st3v.idealista.pt/5d/42/64/318121311.mp4,38.84118,-9.4271044,HIDDEN,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
34938445,/imovel/34938445/,"Moradia independente na Rua Mato das Cruzadas, 14, Beloura - Penha Longa, Sintra",2490000,4716,,,True,T6,528.0,,Moradia Isolada T5+1 de Luxo na Quinta da Beloura com Piscina e Elevador,"Situada numa das moradas mais prestigiadas da Quinta da Beloura, esta moradia isolada T5+1, de arquitetura moderna e renovada em 2022, implanta-se num lote com cerca de 976 m² e oferece uma área total de construção de 528 m².
Distribuída por três pisos - cave, piso térreo e primeiro andar - e servida por elevador priv",Renovado; De luxo,Top,True,Ana Mação - KW,/pro/ana-macao-kw/,88,True,True,False,True,True,https://st3v.idealista.pt/61/6e/aa/313714956.mp4,38.7591598,-9.3845892,EXACT,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
34674490,/imovel/34674490/,"Moradia independente na da Encosta de São Lourenço, Azenhas do Mar - Praia das Maças - Praia Grande, Colares",750000,4167,,,True,T3,180.0,,,"Venha conhecer com a HB Luxury Real Estate esta exclusiva Moradia T3 de 180m2, Nova e distribuída por 3 pisos, num lote de 265m2. Localizada na prestigiada zona das Azenhas do Mar, Sintra. A escassos segundos da famosa Praia de Azenhas do Mar e da sua piscina natural, e a menos de 5 minutos da Praia das Maçãs e da Paia",,Top,False,HB Luxury Real Estate,/pro/hb-luxury-real-estate/,90,True,True,False,True,True,https://st3v.idealista.pt/a6/a8/de/303409436.mp4,38.8382911,-9.4591666,HIDDEN,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
34554293,/imovel/34554293/,"Moradia independente na Rua Professor Emílio de Paula Campos, 10, Azenhas do Mar - Praia das Maças - Praia Grande, Colares",750000,4190,,,True,T2,179.0,,Moradia T2 com jardim e piscina privativa nas Azenhas do Mar,"Moradia T2 com jardim e piscina privativa nas Azenhas do Mar.
Com 179m2, distribuída por 3 pisos, num lote de 265m2, situada na prestigiada zona das Azenhas do Mar, Sintra. A poucos passos da praia e da piscina natural, e a menos de 5 minutos das praias das Maçãs e Grande, esta propriedade oferece o equilíbrio perfei",Luminoso,Top,True,Dils Portugal,/pro/dils/,28,True,True,False,True,True,https://st3v.idealista.pt/93/c3/f9/311110472.mp4,38.8386353,-9.4601739,EXACT,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
34509296,/imovel/34509296/,"Moradia independente na da Encosta de São Lourenço s/n, Azenhas do Mar - Praia das Maças - Praia Grande, Colares",750000,4167,,,True,T3,180.0,,MORADIA T3 A ESTREAR NAS AZENHAS DO MAR!,"Moradia independente em zona tranquila, com 180 m² de área bruta distribuída por três quartos e três casas de banho, ideal para famílias que valorizam conforto e privacidade. A propriedade apresenta armários embutidos em vários espaços, oferecendo soluções práticas de arrumação, e inclui uma arrecadação que acrescenta",Luminoso,Top,True,RE/MAX Yes,/pro/remax-yes/,46,True,True,False,False,True,https://st3v.idealista.pt/f1/3c/59/297616112.mp4,38.8386212,-9.4603354,EXACT,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
33518905,/imovel/33518905/,"Moradia independente na Rua do Sotto Mayor, Vila de Sintra - Monserrate, Sintra",3900000,9049,,,False,T4,431.0,,,"Moradia T4 para venda em Sintra com 430 m2 de área interior, inserida num terreno com 643 m2, totalmente renovada e distribuída por quatro pisos.
Esta propriedade distingue-se pela combinação entre amplitude, conforto e uma envolvente natural única, numa zona central e tranquila de Sintra, ideal para quem procura pri",Luminoso; De luxo,Top,True,Dils Portugal,/pro/dils/,72,True,True,False,True,True,https://st3v.idealista.pt/0a/a3/0f/253043865.mp4,38.7988135,-9.3936835,HIDDEN,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
34798625,/imovel/34798625/,"Moradia independente na Rua Júlio Dinis Firmino, Almoçageme - Penedo, Colares",1180000,4338,,,True,T3,272.0,,"Moradia T3 com vista mar, situada em Sintra","Moradia T3 com uma área bruta de 272 m² e vista mar, situada em Colares, Sintra.
Inserida numa das zonas mais encantadoras de Portugal, esta moradia oferece o equilíbrio perfeito entre conforto, natureza e qualidade de vida, no coração da paisagem cultural de Sintra, classificada como Património Mundial da UNESCO.
Di",Vista mar,Top,True,Dils Portugal,/pro/dils/,33,True,True,False,True,True,https://st3v.idealista.pt/1d/3e/27/309231632.mp4,38.793601,-9.4567844,HIDDEN,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
33285011,/imovel/33285011/,"Moradia independente em Assafora, São João das Lampas",1800000,3516,,,True,T5,512.0,,,"Venha conhecer com a HB Luxury Real Estate esta fantástica Moradia T4 de caráter único, exuberante e uma vista magnífica sobre o Oceano. Inserida num Terreno de grandes dimensões com 3325m2, em zona de Pinhal com jardim relvado, excelente exposição solar e uma maravilhosa Zona Lounge. De arquitetura perfeitamente integ",Vista mar,Top,False,HB Luxury Real Estate,/pro/hb-luxury-real-estate/,102,True,True,False,False,True,https://st3v.idealista.pt/d0/c0/3b/239451826.mp4,38.9053513,-9.4073886,HIDDEN,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
35095257,/imovel/35095257/,"Moradia independente em Campo Joaquim Santos Crispim, 3, São João das Lampas",1750000,7991,,,True,T4,219.0,,,"Moradia T4 com piscina e anexo em Assafora, Sintra, inserida num lote de 3.720 m2 no Parque Natural de Sintra-Cascais. Localizada numa zona residencial de baixa densidade, beneficia de privacidade, enquadramento natural e proximidade às praias da Samarra, Vigia e São Julião, encontrando-se a cerca de 7 minutos da costa",,Top,False,Quintela + Penalva | Knight Frank,/pro/quintela-e-penalva/,28,True,True,False,False,True,https://st3v.idealista.pt/8e/c3/69/320425689.mp4,38.9003659,-9.4078575,EXACT,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
33980214,/imovel/33980214/,Moradia independente em São João das Lampas,850000,2962,,,True,T4,287.0,,,"Venha conhecer com a HB Luxury Real Estate esta Moradia T4 nova, de arquitetura contemporânea com Garagem, Piscina e Jardim localizada em zona calma de Magoito | Sintra.
Imóvel distribuído por 2 Pisos com Áreas generosas inserida em Terreno com 505m2.
Esta fantástica Moradia distribui se da seguinte forma:
Piso 0
-",,Top,False,HB Luxury Real Estate,/pro/hb-luxury-real-estate/,60,True,True,False,True,True,https://st3v.idealista.pt/b0/b0/e3/275995951.mp4,38.8715215,-9.4300566,HIDDEN,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
34748919,/imovel/34748919/,"Moradia independente na Rua Eça de Queiróz, Várzea de Sintra, Sintra",800000,4324,,,True,T3,185.0,,,"Venha conhecer com a HB Luxury Real Estate esta Moradia T3 nova, de arquitetura contemporânea, rodeada de paisagens naturais, localizada no tranquilo ambiente de Morelinho | Sintra.
Imóvel distribuído por 3 Pisos com Áreas generosas inserido em Terreno com 430m2.
Esta fantástica Moradia distribui-se da seguinte forma",,Top,False,HB Luxury Real Estate,/pro/hb-luxury-real-estate/,54,True,True,False,False,True,https://st3v.idealista.pt/d9/1e/00/306251936.mp4,38.8202671,-9.401587,HIDDEN,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
34755055,/imovel/34755055/,"Moradia geminada na Lourel, Lourel, Sintra",895000,4144,,,True,T4,216.0,,,"Venha conhecer com a HB Luxury Real Estate esta Incrível Moradia T4 de arquitetura tradicional, inserida num lote de 218 m2, localizada em zona calma e residencial de Lourel, a 5 minutos de Sintra.
Distribuída por três Pisos, a Moradia é composta por:
Piso 0
- Hall de Entrada 3,57 m2;
- Sala de estar 21,78 m2 e sala",Luminoso,Top,True,HB Luxury Real Estate,/pro/hb-luxury-real-estate/,52,True,True,False,False,True,https://st3v.idealista.pt/0c/c1/c9/306374677.mp4,38.8116915,-9.3721207,HIDDEN,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
34942010,/imovel/34942010/,"Moradia independente na Estrada do Rodízio, 76, Azenhas do Mar - Praia das Maças - Praia Grande, Colares",2590000,9737,,,True,T4,266.0,,,"Moradia independente T4 com vista mar e serra, concluída em 2025, localizada no Parque Natural de Sintra, numa zona de Colares caracterizada pela proximidade à serra e ao oceano. A 5 minutos a pé do centro de Almoçageme, onde se encontra todo o tipo de comercio (mercado, mercearia, restaurantes, farmácia, etc).
Esta",Vista mar; De luxo,Top,False,Quintela + Penalva | Knight Frank,/pro/quintela-e-penalva/,29,True,True,False,False,True,https://st3v.idealista.pt/6b/d9/ca/313856468.mp4,38.807753,-9.471869,EXACT,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
34218284,/imovel/34218284/,"Moradia independente na Rua da Serra Mãe, Azenhas do Mar - Praia das Maças - Praia Grande, Colares",2550000,4653,,,False,T6,548.0,,,"Apresentamos uma oportunidade rara no coração do Banzão, em Sintra.
Uma propriedade exclusiva com área superior a 1 hect de terreno, pensada para quem valoriza espaço, luz e qualidade de vida.
A Casa é maravilhosa
Entramos e somos imediatamente surpreendidos pela amplitude das áreas interiores.
A luz natural entra",De luxo,Top,False,A Sua Agente Imobiliária,/pro/celia-aguiar/,44,True,True,False,False,True,https://st3v.idealista.pt/36/7e/3b/287535142.mp4,38.8185076,-9.4568506,HIDDEN,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
34480322,/imovel/34480322/,"Moradia independente na Rua do Moinho Torrado, Galamares, Sintra",850000,2530,,,True,T5,336.0,,,"Moradia T5 remodelada, com jardim, garagem e cave aproveitada como T1 independente, localizada em Galamares, Sintra.
Situa-se entre a Serra e o mar, próxima das praias e da Serra de Sintra, com fácil acesso à oferta cultural da região. Nas proximidades encontram-se comércio local, transportes públicos e restaurantes. A",,Top,False,Quintela + Penalva | Knight Frank,/pro/quintela-e-penalva/,43,True,True,False,False,True,https://st3v.idealista.pt/bf/19/c4/295988095.mp4,38.8009368,-9.4147615,HIDDEN,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
35038527,/imovel/35038527/,"Apartamento T2 na Azenhas do Mar - Praia das Maças - Praia Grande, Colares",365000,3650,,,False,T2,100.0,1º andar sem elevador,,"Venha conhecer com a HB Luxury Real Estate e Imagine -se acordar todos os dias com o som do mar e terminar a tarde a desfrutar de um pôr do sol inesquecível na sua varanda…
Este fantástico apartamento na Praia das Maçãs, a apenas 2 minutos a pé da praia e do centro da vila, é a combinação perfeita entre conforto, loc",Vista mar,Top,False,HB Luxury Real Estate,/pro/hb-luxury-real-estate/,30,True,True,False,False,True,https://st3v.idealista.pt/e9/e6/dc/317940185.mp4,38.8255945,-9.4687899,HIDDEN,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
34933042,/imovel/34933042/,Moradia independente em São João das Lampas,1000000,2959,,,True,T4,338.0,,,"Venha conhecer com a HB Luxury Real Estate esta fabulosa Villa T4 de arquitetura moderna, com Jardim privativo e Terraços com Vista Serra, com uma localização única, rodeada de natureza, com todas as comodidades modernas que você e a sua família precisam para viver com conforto e estilo.
Inserida num generoso terreno",,Top,False,HB Luxury Real Estate,/pro/hb-luxury-real-estate/,81,True,True,False,False,True,https://st3v.idealista.pt/58/17/ec/313603307.mp4,38.9016884,-9.414951,HIDDEN,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
34405960,/imovel/34405960/,"Moradia independente na Beloura - Penha Longa, Sintra",2250000,4989,,,True,T5,451.0,,,"Moradia T5 com 450 m2 de área bruta de construção, piscina, jardim, barbecue e três lugares de estacionamento, na Quinta da Beloura, em Sintra.
A moradia distribui-se em três pisos. O piso de entrada é composto por hall com duplo pé direito, sala de estar com acesso ao alpendre fechado de 50 m2, sala de jantar, cozinh",De luxo,Top,False,JLL Residential Portugal,/pro/jll-residential-portugal/,29,True,True,False,False,True,https://st3v.idealista.pt/48/70/d1/315256661.mp4,38.7699668,-9.3741365,HIDDEN,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
34570024,/imovel/34570024/,"Moradia independente na Rua Mato da Mina, 45, Beloura - Penha Longa, Sintra",1795000,5042,,,True,T4,356.0,,MORADIA DE LUXO NA QUINTA DA BELOURA,"Moradia de charme numa das mais requisitadas localizações da Quinta da Beloura, em Sintra.
Construída com recurso a materiais e acabamentos do mais fino recorte, conta com dois pisos e 356,3m² construídos num lote de 1046 em frente ao Golf.
Dispõe de 7 assoalhadas, com 4 quartos, 3 WCs, ampla zona social com 3 espaço",Luminoso,Top,True,Lux Properties,/pro/luxproperties/,72,True,True,False,False,True,https://st3v.idealista.pt/ed/57/ee/322876681.mp4,38.7676425,-9.3678694,EXACT,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
34269251,/imovel/34269251/,"Moradia independente na Rua de São Mamede, Janas - Nafarros, Sintra",800000,2985,,,True,T4,268.0,,,"Fantástica moradia T4 em Fontanelas!
Esta moradia encontra-se numa zona calma, rodeada por natureza e ideal para quem procura tranquilidade e ótima qualidade de vida.
Inserida num lote com mais de 1000m², esta moradia dispõe de um agradável espaço exterior privativo com piscina, onde pode relaxar e usufruir de momen",Em exclusivo,Top,True,Land & Glam,/pro/landiglam/,55,True,True,False,False,True,https://st3v.idealista.pt/f6/b0/cc/291060505.mp4,38.8336745,-9.4326182,HIDDEN,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
35085051,/imovel/35085051/,"Moradia independente na Rua Doutor Higino de Sousa, São Pedro de Penaferrim, Sintra",4850000,10778,,,False,T4,450.0,,,"Moradia/ chalet T4 com 360 m² de área bruta de construção, situada na mítica vila de Sintra, a apenas 20 minutos de Lisboa. Esta propriedade singular integra-se numa das mais emblemáticas paisagens culturais portuguesas, reconhecida pela UNESCO pela sua riqueza histórica e natural, onde a serra se encontra com o Atlânt",De luxo,Top,False,JLL Residential Portugal,/pro/jll-residential-portugal/,74,True,True,False,False,True,https://st3v.idealista.pt/76/e2/93/321534985.mp4,38.7950174,-9.379105,HIDDEN,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
34149378,/imovel/34149378/,"Quinta na Rua António Cunha, Centro de Sintra - Portela de Sintra , Sintra",3850000,7319,,,True,T15,526.0,,,"Quinta de charme datada do século XIX, com 3.463 m2 de terreno, totalmente restaurada para fins turísticos no centro de Sintra. Preserva a traça arquitetónica original e o espírito da época, aliando charme histórico ao conforto e às exigências de uma operação turística moderna.
Localizada no centro de Sintra, a poucos",De luxo; Quinta,Top,False,Quintela + Penalva | Knight Frank,/pro/quintela-e-penalva/,72,True,True,False,False,True,https://st3v.idealista.pt/ab/6e/21/292322555.mp4,38.8064944,-9.3796708,HIDDEN,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
33129716,/imovel/33129716/,"Moradia independente na Avenida Comissão de Melhoramentos, Azenhas do Mar - Praia das Maças - Praia Grande, Colares",1250000,3049,,,True,T5,410.0,,MORADIA DE CHARME NAS AZENHAS DO MAR,"Moradia de arquitectura clássica, implantada num lote de 1600m2, a escassos metros da Praia das Azenhas do Mar, Colares.
Conta com 410m2 construídos em dois pisos e um desenho que privilegia as amplas dimensões dos principais espaços sociais e privados.
No seu piso 0 conta com uma luminosa sala de estar e jantar, vol",Para investimento,Top,True,Lux Properties,/pro/luxproperties/,69,True,False,True,True,True,https://st3v.idealista.pt/6b/21/de/234129762.mp4,38.8319817,-9.451297,HIDDEN,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
35090515,/imovel/35090515/,"Moradia independente na Rua dos Junqueiros, 22, Azóia, Colares",4600000,9563,,,True,T6,481.0,,,"Onde a Serra de Sintra Encontra o Atlântico
Algumas propriedades impressionam pelo que têm. Outras distinguem-se pelo lugar que ocupam. Esta reúne ambas as qualidades.
Inserida num terreno com 3.920 m², numa das localizações mais preservadas e autênticas da costa de Sintra, esta notável propriedade beneficia de uma v",Vista mar; De luxo,Top,False,Coldwell Banker Luxus Lisboa,/pro/cbluxus-lisboa/,59,True,False,True,False,True,https://st3v.idealista.pt/17/6c/c7/321013894.mp4,38.7731885,-9.476872,EXACT,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
34902868,/imovel/34902868/,"Moradia independente na Alameda Beloura, Beloura - Penha Longa, Sintra",3150000,10000,,,True,T6,315.0,,,"Moradia T6 com jardim e piscina para venda na Quinta da Beloura, Sintra.
Situada numa zona residencial tranquila e prestigiada, na Quinta da Beloura, esta moradia localiza-se a cerca de 10 minutos do centro de Sintra, com acesso a espaços culturais e de lazer, escolas internacionais, áreas verdes e principais vias rodo",De luxo,Top,False,Quintela + Penalva | Knight Frank,/pro/quintela-e-penalva/,32,True,False,True,True,True,https://st3v.idealista.pt/5b/10/08/312334422.mp4,38.7646079,-9.3756152,HIDDEN,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
35080769,/imovel/35080769/,"Apartamento T4 na Rua Moinho do Zangão, 11, Beloura - Penha Longa, Sintra",759000,,780000,3%,True,T4,260.0,1º andar com elevador,,"Excelente apartamento T4 com uma área total de 260 m², inserido num prestigiado condomínio fechado na Quinta da Beloura, em Sintra. Com uma área bruta privativa de 208 m² e uma área dependente de 52 m², o imóvel inclui dois lugares de estacionamento e uma arrecadação.
Situado no 1. º andar, este apartamento destaca-se",,Top,False,Valor de Mercado,/pro/valor-de-mercado-mediacao-imobiliaria/,46,True,False,True,False,True,https://st3v.idealista.pt/07/a8/33/321013299.mp4,38.7602974,-9.3826932,EXACT,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
33170714,/imovel/33170714/,"Moradia independente na Rua da Mesquita, 397, Vila de Colares - Mucifal, Colares",5350000,4693,,,True,T6,1.14,,MORADIA DE LUXO COM 14.070m2 de TERRENO EM COLARES,"Moradia de luxo com 1.140m2 construídos, compostos por uma Área Privativa de 386,4m2, 523,6m2 de aproveitamento habitável de outras Áreas Construídas (das quais se destacam um amplo ginásio, o luminoso jardim de Inverno e uma Adega com 120m2.
Conta ainda com 230m2 de áreas construídas exteriores, nas quais se inclui u",Luminoso; De luxo,Top,True,Lux Properties,/pro/luxproperties/,92,True,False,True,False,True,https://st3v.idealista.pt/45/72/65/236526575.mp4,38.8033034,-9.4524485,EXACT,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
34320146,/imovel/34320146/,"Moradia independente na Rua Germana Tânger, 21, Cabriz, Sintra",1580000,4620,,,False,T3,342.0,,MORADIA DE LUXO EM LOCALIZAÇÃO PRIVILEGIADA DE SINTRA,"Moradia de luxo de construção recente e qualidade absolutamente superior em Cabriz, Sintra.
Está localizada numa nova urbanização consolidada de moradias de luxo em Cabriz, a minutos dos principais acessos a Sintra, Cascais Lisboa ou às fantásticas praias locais.
Conta com 341,50 m2 construídos com recurso aos mais a",Luminoso,Top,True,Lux Properties,/pro/luxproperties/,70,True,False,True,False,True,https://st3v.idealista.pt/70/e5/d5/290955735.mp4,38.8180019,-9.3821856,EXACT,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
34300580,/imovel/34300580/,"Moradia independente na Estrada Madre de Deus, 130, Várzea de Sintra, Sintra",890000,3384,,,False,T5,263.0,,Moradia de Charme T4 +1 Isolada para venda no Carrascal em Sintra,"Fantástica Moradia que se desenvolve num lote de terreno de 1.100 m2, com excelente exposição solar.
Esta moradia proporciona-lhe uma das vistas mais icónicas e encantadoras de Sintra: o majestoso Palácio da Pena, e Castelo dos Mouros.
Situada num local privilegiado, proporciona uma experiência de vida única e inspir",,Top,True,Imojoy Real Estate,/pro/imojoy-real-estate/,54,True,False,True,False,True,https://st3v.idealista.pt/0b/88/b1/289106837.mp4,38.8143359,-9.4058089,EXACT,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
32929589,/imovel/32929589/,"Apartamento T4 na Beloura - Penha Longa, Sintra",1150000,3560,,,True,T4,323.0,1º andar com elevador,Apartamento num dos condomínios mais procurados da Beloura,"T4 – Terraço – Condomínio fechado junto ao CAISL / TASIS
Excelente apartamento com 4 suítes e terraço panorâmico, localizado no mais bonito condomínio da Quinta da Beloura II – Beloura Residence. Este condomínio com vigilância 24 horas, fica situado na Quinta da Beloura II, uma zona muito calma junto do centro hípico",Luminoso,Top,True,Five Star Properties - Portugal,/pro/5star-properties/,52,True,False,True,True,True,https://st3v.idealista.pt/ab/c0/44/303059258.mp4,38.7598324,-9.3839523,HIDDEN,profissional,2026-07-16T04:04:16.631260,2026-07-16T04:04:16.631260
34589886,/imovel/34589886/,"Andar de moradia na Travessa do Casal dos Cosmes, Centro de Sintra - Portela de Sintra , Sintra",340000,2656,,,False,T3,128.0,,,"Bem-vindo ao seu próximo projeto de sonho no coração de Sintra!
Este T3 num andar de moradia, oferece-lhe a oportunidade de criar a casa à sua medida num dos destinos mais encantadores de Portugal.
Com uma área de 128 m², esta propriedade é perfeita para famílias que procuram espaço e flexibilidade para crescerem e",,Top,False,RODOLFO NATÁRIO - Casas São Paixões,/pro/century-21-rodolfo-natario/,28,True,False,True,False,True,https://st3v.idealista.pt/7d/ae/8f/303013860.mp4,38.8033696,-9.3800378,HIDDEN,profissional,2026-07-16T04:04:38.934627,2026-07-16T04:04:38.934627
34792887,/imovel/34792887/,"Moradia independente na Impasse das Rosas, Abrunheira - Albarraque, Sintra",1100000,4911,,,True,T3,224.0,,"Moradia T3 com Piscina, Jardim e Acabamentos de Excelência em Sintra","Apresentamos esta exclusiva moradia nova, de arquitetura contemporânea e acabamentos de elevada qualidade, situada numa zona residencial tranquila e muito valorizada de Sintra, onde o conforto, a privacidade e a sofisticação se unem numa experiência habitacional única.
Pensada ao detalhe para proporcionar máximo bem-es",,Top,True,Imojoy Real Estate,/pro/imojoy-real-estate/,44,True,False,True,False,True,https://st3v.idealista.pt/fc/16/24/307845499.mp4,38.7632761,-9.3512311,HIDDEN,profissional,2026-07-16T04:04:38.934627,2026-07-16T04:04:38.934627
34733301,/imovel/34733301/,"Quinta na Avenida Doutor Brandão de Vasconcelos, 363, Vila de Colares - Mucifal, Colares",1980000,3486,,,True,T7,568.0,,"Quinta dos Arcos: onde a história, a alma e o futuro se encontram.","Quinta dos Arcos
No coração de Colares, em Sintra, entre a serenidade da serra e a proximidade do Atlântico, encontra-se esta extraordinária quinta com cerca de 11,000 m2, uma propriedade verdadeiramente rara que combina localização privilegiada, dimensão excecional, vistas icónicas e elevado potencial de valorização.",Em exclusivo; Quinta,Top,True,Hawk - Real Estate Collective,/pro/hawk---real-estate-colective/,38,True,False,True,False,True,https://st3v.idealista.pt/07/ea/37/305874591.mp4,38.8029644,-9.4566072,EXACT,profissional,2026-07-16T04:04:38.934627,2026-07-16T04:04:38.934627
34799823,/imovel/34799823/,"Apartamento T2 na Praia das Maçãs s/n, Azenhas do Mar - Praia das Maças - Praia Grande, Colares",365000,3650,,,False,T2,100.0,1º andar sem elevador,,"Fantástico apartamento T2 localizado na Praia das Maçãs. Com uma área bruta de 100 m², está situado no 1º andar de um prédio sem elevador, numa praceta calma com lugares de estacionamento disponíveis a qualquer hora do dia.
É um apartamento com duas frentes e uma excelente exposição solar, composto por:
- Hall de ent",Vista mar,Top,False,Advisors Portugal,/pro/advisors-portugal/,28,True,False,True,False,True,https://st3v.idealista.pt/6e/e5/08/309652348.mp4,38.8249679,-9.4699475,EXACT,profissional,2026-07-16T04:04:38.934627,2026-07-16T04:04:38.934627
35049341,/imovel/35049341/,"Apartamento T3 na Rua Moinho Novo, Beloura - Penha Longa, Sintra",588000,4083,,,True,T3,144.0,3º andar com elevador,,"Apartamento T3 inserido em condomínio privado na Quinta da Beloura, com segurança 24 horas, controlo de acessos, piscina, jardim cuidado, sala de jogos, ginásio e sauna. Localizado junto ao campo de golf, este apartamento com 144 m² de área bruta privativa e 53 m² de área bruta dependente destaca-se pelas áreas generos",,Top,False,Quintela + Penalva | Knight Frank,/pro/quintela-e-penalva/,24,True,False,True,False,True,https://st3v.idealista.pt/cb/fc/f4/318801152.mp4,38.7671061,-9.37664,HIDDEN,profissional,2026-07-16T04:04:38.934627,2026-07-16T04:04:38.934627
34991407,/imovel/34991407/,"Casa ou moradia na Rua da Monservia s/n, São João das Lampas",850000,,870000,2%,True,T4,230.0,,"Design contemporâneo, acabamentos premium e o mar como vizinho.","Moradia T4 | Design, Luz e Proximidade ao Mar | Magoito
Na tranquila e valorizada Rua da Monservia, no Magoito, encontra-se esta soberba moradia T4, construída em 2021, onde a arquitetura moderna, os acabamentos premium e a proximidade ao mar se unem para criar uma experiência verdadeiramente diferenciadora.
Com 230 m²",Em exclusivo,Top,True,Nossa Imobiliária,/pro/nossa-imobiliaria/,25,True,False,True,False,True,https://st3v.idealista.pt/84/f5/af/315853229.mp4,38.8741074,-9.4216101,EXACT,profissional,2026-07-16T04:04:38.934627,2026-07-16T04:04:38.934627
32438517,/imovel/32438517/,"Quinta na Vila de Colares - Mucifal, Colares",900000,7692,,,False,T2,117.0,,Quinta em Colares,"Quinta de Charme com 7640m² em Colares – O Refúgio Perfeito em Sintra
Procura a combinação perfeita entre a serenidade da natureza e a elegância de uma propriedade histórica?
Descubra esta magnífica quinta de 7640m² situada na prestigiada zona histórica de Sintra, em Colares. Com um cenário idílico onde a propriedade",Quinta,Top,True,YOURLUXURY,/pro/yourluxury/,61,True,False,True,True,True,https://st3v.idealista.pt/2f/7d/80/206746032.mp4,38.7994008,-9.4453071,HIDDEN,profissional,2026-07-16T04:04:38.934627,2026-07-16T04:04:38.934627
34484040,/imovel/34484040/,"Apartamento T4 na Beloura - Penha Longa, Sintra",759000,,780000,3%,True,T4,260.0,1º andar com elevador,,"Excelente apartamento T4 com uma área total de 260 m2, inserido num prestigiado condomínio fechado na Quinta da Beloura, em Sintra. Com uma área bruta privativa de 208 m2 e uma área dependente de 52 m2, o imóvel inclui dois lugares de estacionamento e uma arrecadação. Situado no 1. º andar, este apartamento destaca-se",,Top,False,Domus RS PT,/pro/domus-rs/,21,True,False,True,False,True,https://st3v.idealista.pt/6f/9b/46/309579298.mp4,38.7590215,-9.3811592,HIDDEN,profissional,2026-07-16T04:04:38.934627,2026-07-16T04:04:38.934627
